Category,Word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Radio,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Hammer,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Nail,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Bottle,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Soap,Not a solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Not a solid,Solid,Solid,Not a solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Not a solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Brush,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Broomstick,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Box,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Towel,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Spoon,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Clock/Watch,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Garbage,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Not a solid,I don't know/It's hard to say,Solid,Not a solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Not a solid,I don't know/It's hard to say,Solid,Solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Trash can,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Glasses,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Medicine,I don't know/It's hard to say,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Solid,I don't know/It's hard to say,Not a solid,I don't know/It's hard to say,Solid,Not a solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Solid,Not a solid,I don't know/It's hard to say,Solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,I don't know/It's hard to say,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Key,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Clothes Hanger,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Umbrella,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Tray,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Phone,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Plate (More flat),Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Chopsticks,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Wallet,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Vacuum Cleaner,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Toothpaste,Not a solid,Solid,I don't know/It's hard to say,Solid,Solid,Not a solid,I don't know/It's hard to say,Not a solid,Not a solid,Solid,Not a solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Not a solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Toothbrush,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Camera,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Knife,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Cup,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Fork,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
8. Household Items(36): Please select the most appropriate category of form the following word falls into.,Tissue/Napkin,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,Not a solid,Solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Cloud,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,I don't know/It's hard to say,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,I don't know/It's hard to say,Not a solid,Not a solid,Not a solid,Not a solid,Not a solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Swings,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Path,I don't know/It's hard to say,Solid,Solid,Solid,I don't know/It's hard to say,Not a solid,Solid,Not a solid,Solid,Not a solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Not a solid,Solid,Solid,Not a solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Not a solid,Not a solid,Solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Flag,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Flower,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,Not a solid,Solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Tree,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,Not a solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Solid,Solid,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Snow,Not a solid,Solid,I don't know/It's hard to say,Not a solid,I don't know/It's hard to say,Solid,Not a solid,Not a solid,Not a solid,Solid,Not a solid,Not a solid,Not a solid,Not a solid,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Not a solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Not a solid,Not a solid,Solid,Not a solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Snowman,Not a solid,Solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,Not a solid,Not a solid,Solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Not a solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Not a solid,Solid,Solid,Solid,I don't know/It's hard to say
9. Outdoor Items (26): Please select the most appropriate category of form the following word falls into.,Moon,Solid,Solid,Solid,Solid,Solid,Solid,Solid,Not a solid,Not a solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Solid,Solid,Solid,Solid,Not a solid,Solid,Solid,Solid,Solid,I don't know/It's hard to say,I don't know/It's hard to say,Not a solid,Solid,I don't know/It's hard to say,Solid,Solid,I don't know/It's hard to say
